"month","year","url","row","bien","medida","cantidad","precio","total"
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","24","Jabón de lavar ropa","Unidad",12.55,17.17,215.4835
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.14,87.8258
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","26","Pasta dental","Unidad de 115 grs",2.13,36.99,78.7887
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","27","Fósforos","Cajita de 40 cerillos",10.87,1.8,19.566
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","28","Escoba","Unidad",1.22,65.22,79.5684
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","29","Papel higiénico","Rollos",10.71,15.94,170.7174
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","30","Jabón de baño","Unidad",4.67,14.2,66.314
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,22.94,50.6974
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","32","Desodorante nacional","Unidad",1.9,40.68,77.292
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","33","Cepillo dental","Unidad",2.49,16.1,40.089
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","35","Gas butano","25 libras",1,343.21,343.21
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","36","Luz eléctrica","KWH",100,2.95873925,295.873925
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","37","Agua","Galones",5292,0.0302774802216931,160.2284253332
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","38","Transporte","Pasaje",240,2.5,600
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,468.21,290.89423826033
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","40","Camisa manga corta","Unidad",0.660003700679698,130.19,85.9258817914899
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","41","Calzoncillos","Unidad",1.56501893310219,45.59,71.3492131601288
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","42","Calcetines","Par",1.3198798072969,30.54,40.3091293148475
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,453.33,195.934350292456
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","44","Blusa manga corta","Unidad",0.66,135.9,89.694
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,461.04,235.1304
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","46","Vestido entero","Unidad",0.5,284.77,142.385
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","47","Calzones/Bikinis","Unidad",1.23,43.86,53.9478
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","48","Brassier/sostén","Unidad",0.97,52.46,50.8862
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","49","Sandalias de cuero sintético","Par",0.44,247.9,109.076
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","50","Traje completo","Unidad",0.501964507835002,331.29,166.295821800658
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","51","Calzones","Unidad",1.4326365541172,34.46,49.3686556548788
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","52","Calcetines","Par",1.38828467371139,28.7,39.8437701355168
"Jun",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJun2021.xls","53","Zapato de cuero sintético","Par",0.44713223086502,340.63,152.306651799552
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","1","Arroz","Libra",38,14.82,563.16
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","2","Frijol","Libra",34,18.63,633.42
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","3","Azúcar","Libra",30,13.46,403.8
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","4","Aceite","Litro",7,57.21,400.47
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","5","Posta de res","Libra",8,108.05,864.4
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","6","Posta de cerdo","Libra",5,77.54,387.7
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","7","Carne de aves","Libra",8,46.72,373.76
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","8","Chuleta de pescado","Libra",9,86.64,779.76
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","9","Leche","Litro",30,31.54,946.2
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","10","Huevos","Docena",7,63.88,447.16
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","11","Queso seco","Libra",9,64.27,578.43
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","12","Tortilla","Libra",57,18.35,1045.95
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","13","Pinolillo","Libra",10,30.9,309
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","14","Pastas alimenticias","Libra",5,33.56,167.8
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","15","Pan","Libra",27,26.49,715.23
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","16","Tomate de cocinar","Libra",14,14.19,198.66
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","17","Cebolla blanca","Libra",8,36.1,288.8
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","18","Papas","Libra",15,17.03,255.45
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","19","Ayote","Libra",32,7.8,249.6
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","20","Chiltoma","Libra",3,35.22,105.66
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","21","Plátano verde","Libra",16,9.51,152.16
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","22","Naranja","Libra",46,8.29,381.34
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","23","Repollo","Libra",2,6.31,12.62
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","24","Jabón de lavar ropa","Unidad",12.55,17.61,221.0055
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.14,87.8258
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","26","Pasta dental","Unidad de 115 grs",2.13,37.15,79.1295
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","27","Fósforos","Cajita de 40 cerillos",10.87,1.8,19.566
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","28","Escoba","Unidad",1.22,66.63,81.2886
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","29","Papel higiénico","Rollos",10.71,16.09,172.3239
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","30","Jabón de baño","Unidad",4.67,13.82,64.5394
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,23.02,50.8742
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","32","Desodorante nacional","Unidad",1.9,40.96,77.824
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","33","Cepillo dental","Unidad",2.49,16.2,40.338
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","35","Gas butano","25 libras",1,374.3,374.3
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","36","Luz eléctrica","KWH",100,2.96375575,296.375575
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","37","Agua","Galones",5292,0.0302774802216931,160.2284253332
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","38","Transporte","Pasaje",240,2.5,600
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,468.16,290.863173755272
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","40","Camisa manga corta","Unidad",0.660003700679698,130.19,85.9258817914899
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","41","Calzoncillos","Unidad",1.56501893310219,46,71.9908709227007
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","42","Calcetines","Par",1.3198798072969,30.85,40.7182920551095
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,453.33,195.934350292456
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","44","Blusa manga corta","Unidad",0.66,135.46,89.4036
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,460.36,234.7836
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","46","Vestido entero","Unidad",0.5,285.19,142.595
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","47","Calzones/Bikinis","Unidad",1.23,43.96,54.0708
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","48","Brassier/sostén","Unidad",0.97,54.31,52.6807
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","49","Sandalias de cuero sintético","Par",0.44,251.89,110.8316
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","50","Traje completo","Unidad",0.501964507835002,335.34,168.32877805739
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","51","Calzones","Unidad",1.4326365541172,34.39,49.2683710960906
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","52","Calcetines","Par",1.38828467371139,28.77,39.9409500626766
"Jul",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBJul2021.xls","53","Zapato de cuero sintético","Par",0.44713223086502,341.19,152.557045848836
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","1","Arroz","Libra",38,15.46,587.48
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","2","Frijol","Libra",34,18.47,627.98
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","3","Azúcar","Libra",30,13.54,406.2
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","4","Aceite","Litro",7,57.5,402.5
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","5","Posta de res","Libra",8,104.69,837.52
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","6","Posta de cerdo","Libra",5,77.55,387.75
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","7","Carne de aves","Libra",8,47.05,376.4
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","8","Chuleta de pescado","Libra",9,87.86,790.74
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","9","Leche","Litro",30,31.58,947.4
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","10","Huevos","Docena",7,64,448
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","11","Queso seco","Libra",9,67.96,611.64
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","12","Tortilla","Libra",57,18.36,1046.52
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","13","Pinolillo","Libra",10,30.93,309.3
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","14","Pastas alimenticias","Libra",5,33.72,168.6
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","15","Pan","Libra",27,26.46,714.42
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","16","Tomate de cocinar","Libra",14,16.92,236.88
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","17","Cebolla blanca","Libra",8,35.05,280.4
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","18","Papas","Libra",15,15.86,237.9
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","19","Ayote","Libra",32,7.3,233.6
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","20","Chiltoma","Libra",3,32.96,98.88
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","21","Plátano verde","Libra",16,9.49,151.84
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","22","Naranja","Libra",46,7.04,323.84
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","23","Repollo","Libra",2,5.68,11.36
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","24","Jabón de lavar ropa","Unidad",12.55,18.15,227.7825
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.14,87.8258
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","26","Pasta dental","Unidad de 115 grs",2.13,37.09,79.0017
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","27","Fósforos","Cajita de 40 cerillos",10.87,1.78,19.3486
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","28","Escoba","Unidad",1.22,67.25,82.045
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","29","Papel higiénico","Rollos",10.71,16.08,172.2168
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","30","Jabón de baño","Unidad",4.67,13.57,63.3719
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,23.04,50.9184
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","32","Desodorante nacional","Unidad",1.9,40.61,77.159
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","33","Cepillo dental","Unidad",2.49,16.18,40.2882
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","35","Gas butano","25 libras",1,392.69,392.69
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","36","Luz eléctrica","KWH",100,2.96872375,296.872375
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","37","Agua","Galones",5292,0.0302774802216931,160.2284253332
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","38","Transporte","Pasaje",240,2.5,600
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,469.92,291.956644333299
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","40","Camisa manga corta","Unidad",0.660003700679698,130.49,86.1238829016939
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","41","Calzoncillos","Unidad",1.56501893310219,46,71.9908709227007
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","42","Calcetines","Par",1.3198798072969,30.94,40.8370812377662
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,453.91,196.185032848584
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","44","Blusa manga corta","Unidad",0.66,134.33,88.6578
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,461.4,235.314
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","46","Vestido entero","Unidad",0.5,286.25,143.125
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","47","Calzones/Bikinis","Unidad",1.23,43.7,53.751
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","48","Brassier/sostén","Unidad",0.97,54.46,52.8262
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","49","Sandalias de cuero sintético","Par",0.44,251.95,110.858
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","50","Traje completo","Unidad",0.501964507835002,334.94,168.127992254256
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","51","Calzones","Unidad",1.4326365541172,34.48,49.3973083859612
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","52","Calcetines","Par",1.38828467371139,29.61,41.1071091885942
"Ago",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","53","Zapato de cuero sintético","Par",0.44713223086502,343.15,153.433425021332
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","1","Arroz","Libra",38,15.54,590.52
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","2","Frijol","Libra",34,18.35,623.9
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","3","Azúcar","Libra",30,13.54,406.2
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","4","Aceite","Litro",7,59.24,414.68
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","5","Posta de res","Libra",8,109.35,874.8
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","6","Posta de cerdo","Libra",5,77.93,389.65
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","7","Carne de aves","Libra",8,42.33,338.64
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","8","Chuleta de pescado","Libra",9,87.63,788.67
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","9","Leche","Litro",30,31.49,944.7
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","10","Huevos","Docena",7,63.41,443.87
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","11","Queso seco","Libra",9,74.77,672.93
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","12","Tortilla","Libra",57,18.67,1064.19
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","13","Pinolillo","Libra",10,31.2,312
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","14","Pastas alimenticias","Libra",5,33.24,166.2
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","15","Pan","Libra",27,25.58,690.66
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","16","Tomate de cocinar","Libra",14,19.49,272.86
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","17","Cebolla blanca","Libra",8,34.55,276.4
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","18","Papas","Libra",15,16.17,242.55
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","19","Ayote","Libra",32,6.54,209.28
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","20","Chiltoma","Libra",3,30.48,91.44
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","21","Plátano verde","Libra",16,9.61,153.76
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","22","Naranja","Libra",46,6.44,296.24
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","23","Repollo","Libra",2,5.67,11.34
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","24","Jabón de lavar ropa","Unidad",12.55,18.17,228.0335
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,3.13,87.5461
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","26","Pasta dental","Unidad de 115 grs",2.13,37.07,78.9591
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","27","Fósforos","Cajita de 40 cerillos",10.87,1.79,19.4573
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","28","Escoba","Unidad",1.22,67.7,82.594
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","29","Papel higiénico","Rollos",10.71,16.18,173.2878
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","30","Jabón de baño","Unidad",4.67,13.93,65.0531
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,23.05,50.9405
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","32","Desodorante nacional","Unidad",1.9,40.84,77.596
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","33","Cepillo dental","Unidad",2.49,16.28,40.5372
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","34","Alquiler","Valor (C$) mensual",1,NA,900
"Sep",2021,"https://www.inide.gob.ni/docs/CanastaB/CB2021/CBSep2021.xls","35","Gas butano","25 libras",1,403.53,403.53
